x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
-0.0318113,-0.367685,0,0,-0.0365956,-0.355237,0.0119413,0.470415,1.84331
-0.0327161,-0.286491,0,0,-0.0376549,-0.275203,0.0105857,0.481,1.8539
-0.033364,-0.228735,0,0,-0.0385765,-0.20601,0.0215652,0.502566,1.87546
-0.0339435,-0.177379,0,0,-0.0393626,-0.147358,0.0280728,0.530638,1.90353
-0.0347907,-0.102904,0,0,-0.0400274,-0.0980626,0.00270882,0.533347,1.90624
-0.0351778,-0.0691465,0,0,-0.0405606,-0.0587666,0.00617538,0.539523,1.91242
-0.035561,-0.0359489,0,0,-0.0409638,-0.0292272,0.000244245,0.539767,1.91266
-0.0358306,-0.0127507,0,0,-0.0412256,-0.0101718,0.00443013,0.544197,1.91709
-0.0360021,0.0018881,0,0,-0.0413546,-0.000830574,0.00531137,0.549508,1.9224
-0.0360252,0.00384524,0,0,-0.041367,6.38344e-05,0.00513722,0.554646,1.92754
-0.036025,0.0038327,0,0,-0.041367,6.99364e-05,0.0051388,0.559784,1.93268
-0.036025,0.00382988,0,0,-0.0413671,7.08306e-05,0.00513913,0.564924,1.93782
-0.036025,0.00382994,0,0,-0.0413671,7.08548e-05,0.00513913,0.570063,1.94296
-0.036025,0.00382993,0,0,-0.041367,7.08237e-05,0.00513912,0.575202,1.9481
-0.036025,0.00382975,0,-0.5,-0.0413669,7.18007e-05,0.00513902,0.580341,1.95324
-0.036025,0.00382829,0,-0.5,-0.0413671,0.000101484,0.00513946,0.58548,1.95838
-0.0360247,0.00384184,0,-0.5,-0.041366,0.000191112,0.0051375,0.590618,1.96351
-0.0360227,0.00387904,0,-0.5,-0.0413595,0.000334874,0.00512988,0.595748,1.96864
-0.0360177,0.00393232,0,-0.5,-0.0413476,0.000475076,0.00511865,0.600866,1.97376
-0.0360116,0.00397393,0,-0.5,-0.0413333,0.000595992,0.00510734,0.605974,1.97887
-0.036008,0.00399174,0,-0.5,-0.0413171,0.000701813,0.00509443,0.611068,1.98396
-0.0360061,0.00399943,0,-0.5,-0.0412989,0.00079803,0.00507902,0.616147,1.98904
