x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
-0.000550732,1.4417,0.774,0,0.000619576,1.44055,0.00115454,0.146853,1.38809
-0.000902118,1.39482,0.817,0,-0.000130638,1.36134,0.0334814,0.180334,1.42157
-0.00151329,1.31359,0.817,0,-0.000898507,1.28047,0.0331125,0.213447,1.45468
-0.00212832,1.23189,0.817,0,-0.00167427,1.19878,0.0331142,0.246561,1.4878
-0.00274338,1.15019,0.817,0,-0.0024578,1.11626,0.0339305,0.280491,1.52173
-0.00335862,1.06851,0.817,0,-0.00323359,1.03457,0.0339419,0.314433,1.55567
-0.00422005,0.954121,0.817,0,-0.00400163,0.953688,0.000433266,0.314867,1.5561
-0.0045891,0.905102,0.817,0,-0.0047852,0.871175,0.0339259,0.348792,1.59003
-0.0053272,0.807066,0.817,0,-0.00555327,0.790296,0.0167682,0.365561,1.6068
-0.00581928,0.741708,0.817,0,-0.00632911,0.7086,0.0331032,0.398664,1.6399
-0.00655307,0.644214,0.7775,0,-0.00709385,0.628017,0.0161898,0.414854,1.65609
-0.00701776,0.582231,0.7275,0,-0.00781143,0.552101,0.0301168,0.44497,1.68621
-0.00766632,0.495243,0.6805,0,-0.008486,0.480423,0.014804,0.459775,1.70101
-0.00825948,0.415162,0.6315,0,-0.00910585,0.414278,0.000866145,0.460641,1.70188
-0.00862412,0.365675,0.5805,0,-0.00967743,0.35302,0.0126241,0.473265,1.7145
-0.00912377,0.297469,0.532,0,-0.0101948,0.297324,0.000110477,0.473375,1.71461
-0.00935256,0.266076,0.481,0,-0.0106691,0.246033,0.0199759,0.493351,1.73459
-0.00976889,0.208657,0.431,0,-0.0110955,0.199727,0.00885062,0.502202,1.74344
-0.0101305,0.158438,0.382,0,-0.0114738,0.158443,9.73046e-05,0.502299,1.74353
-0.010342,0.128897,0.334,0,-0.0118059,0.12205,0.00669215,0.508991,1.75023
-0.0106169,0.090298,0.281,0,-0.0121171,0.0877892,0.00229861,0.51129,1.75253
-0.0108062,0.0635394,0.2365,0,-0.012335,0.0636929,0.000424631,0.511715,1.75295
-0.0109321,0.0456457,0.187,0,-0.0125314,0.0418753,0.0032265,0.514941,1.75618
-0.0110352,0.030932,0.138,0,-0.012684,0.024853,0.0049389,0.51988,1.76112
-0.0111478,0.0147691,0.0875,0,-0.0127891,0.0130776,0.000212394,0.520092,1.76133
-0.0112105,0.00570536,0,0,-0.0128526,0.00591983,0.00157161,0.521664,1.7629
-0.0112199,0.00434499,0,0,-0.012863,0.00474564,0.00167871,0.523343,1.76458
-0.0112199,0.00434612,0,0,-0.012863,0.00474658,0.00167863,0.525021,1.76626
-0.0112199,0.00434746,0,0,-0.012863,0.00474575,0.00167788,0.526699,1.76793
-0.0112199,0.00434779,0,0,-0.012863,0.00474568,0.00167774,0.528377,1.76961
-0.0112199,0.0043478,0,0,-0.012863,0.00474571,0.00167774,0.530055,1.77129
-0.0112199,0.00434783,0,0,-0.012863,0.00474574,0.00167775,0.531732,1.77297
-0.0112199,0.00434787,0,0,-0.012863,0.00474577,0.00167775,0.53341,1.77465
-0.0112199,0.00434791,0,0,-0.012863,0.0047458,0.00167775,0.535088,1.77632
-0.0112199,0.00434793,0,0,-0.012863,0.00474584,0.00167775,0.536766,1.778
-0.0112199,0.00434797,0,0,-0.012863,0.00474587,0.00167775,0.538443,1.77968
-0.0112199,0.00434799,0,0,-0.012863,0.0047459,0.00167776,0.540121,1.78136
-0.0112199,0.00434802,0,0,-0.012863,0.00474593,0.00167776,0.541799,1.78303
-0.0112199,0.00434806,0,0,-0.012863,0.00474597,0.00167776,0.543477,1.78471
-0.0112199,0.0043481,0,0,-0.012863,0.004746,0.00167775,0.545154,1.78639
-0.0112198,0.00434813,0,0,-0.012863,0.00474603,0.00167776,0.546832,1.78807
-0.0112199,0.00434744,0,0.5,-0.0128629,0.00475637,0.00168146,0.548514,1.78975
-0.0112198,0.00434398,0,0.5,-0.0128633,0.00479577,0.0016968,0.55021,1.79145
-0.0112183,0.00430326,0,0.5,-0.0128643,0.00483796,0.00172859,0.551939,1.79317
-0.0112147,0.0042581,0,0.5,-0.0128649,0.00487572,0.001762,0.553701,1.79494
-0.0112089,0.00421164,0,0.5,-0.0128681,0.00492908,0.00180573,0.555507,1.79674
-0.0112027,0.00417698,0,0.5,-0.0128756,0.00499841,0.00185567,0.557362,1.7986
-0.0112005,0.00416768,0,0.5,-0.0128877,0.0050767,0.00190081,0.559263,1.8005
-0.0111986,0.00416099,0,0.5,-0.0129043,0.00515874,0.0019506,0.561214,1.80245
-0.0111981,0.0041595,0,0.5,-0.012925,0.00524147,0.00200174,0.563216,1.80445
-0.0111977,0.00415851,0,0.5,-0.0129499,0.0053231,0.0020563,0.565272,1.80651
-0.0111979,0.0041589,0,0.5,-0.0129788,0.0054026,0.00211307,0.567385,1.80862
-0.0111981,0.00415936,0,0.5,-0.0130117,0.00547925,0.00217268,0.569558,1.81079
-0.0111988,0.00416053,0,0.5,-0.0130487,0.00555261,0.00223432,0.571792,1.81303
-0.0111997,0.00416184,0,0.5,-0.0130898,0.00562233,0.00229826,0.57409,1.81533
-0.0112001,0.00416251,0,0.5,-0.013135,0.00568818,0.00236517,0.576455,1.81769
-0.0112008,0.0041634,0,0.5,-0.0131849,0.00575058,0.0024348,0.57889,1.82013
-0.0112021,0.00416491,0,0.5,-0.0132378,0.0058076,0.00250436,0.581395,1.82263
-0.0112029,0.00416576,0,0.5,-0.0132952,0.00586096,0.00257735,0.583972,1.82521
-0.0112044,0.00416712,0,0.5,-0.0133566,0.00591004,0.0026515,0.586623,1.82786
-0.0112047,0.00416735,0,0.5,-0.0134218,0.00595486,0.00272891,0.589352,1.83059
-0.0112056,0.00416809,0,0.5,-0.0134907,0.00599548,0.00280721,0.59216,1.83339
-0.0112069,0.00416901,0,0.5,-0.0135638,0.00603233,0.00288748,0.595047,1.83628
-0.011208,0.00416968,0,0.5,-0.0136388,0.00606451,0.00296783,0.598015,1.83925
-0.0112089,0.00417018,0,0.5,-0.0137177,0.00609322,0.00305056,0.601065,1.8423
-0.0112098,0.00417063,0,0.5,-0.0137995,0.00611828,0.00313446,0.6042,1.84544
-0.0112114,0.00417134,0,0.5,-0.0138838,0.00613991,0.00321863,0.607418,1.84865
-0.0112123,0.00417169,0,0.5,-0.0139714,0.00615848,0.00330529,0.610724,1.85196
-0.011214,0.00417223,0,0.5,-0.0140594,0.00617369,0.00339016,0.614114,1.85535
-0.011215,0.00417248,0,0.5,-0.01415,0.00618625,0.0034772,0.617591,1.85883
-0.011216,0.00417271,0,0.5,-0.0142422,0.00619618,0.0035646,0.621156,1.86239
-0.0112173,0.00417293,0,0.5,-0.0143364,0.00620369,0.00365278,0.624809,1.86604
-0.0112189,0.00417313,0,0,-0.0144288,0.0062087,0.00373798,0.628547,1.86978
